tipovivienda,calidadservicios,sexo,edad,alfabetismo,actividad,nombredepto,nombreprov,hogarid
1,3,2,2,0,0,Hurlingham                                        ,Buenos Aires                                      ,1911817
1,3,1,78,1,3,Ituzaingó                                         ,Buenos Aires                                      ,1956345
1,3,2,72,1,3,Ituzaingó                                         ,Buenos Aires                                      ,1956345
4,1,1,84,1,3,La Matanza                                        ,Buenos Aires                                      ,2095171
4,1,2,80,1,1,La Matanza                                        ,Buenos Aires                                      ,2095171
4,1,1,57,1,1,La Matanza                                        ,Buenos Aires                                      ,2125318
4,1,2,55,1,1,La Matanza                                        ,Buenos Aires                                      ,2125318
4,1,1,34,1,1,La Matanza                                        ,Buenos Aires                                      ,2125318
4,1,1,64,1,1,La Matanza                                        ,Buenos Aires                                      ,2174539
4,1,2,62,1,1,La Matanza                                        ,Buenos Aires                                      ,2174539
4,1,2,33,1,3,La Matanza                                        ,Buenos Aires                                      ,2174539
4,1,2,36,1,3,La Matanza                                        ,Buenos Aires                                      ,2174539
4,1,1,30,1,1,La Matanza                                        ,Buenos Aires                                      ,2174539
1,1,2,49,1,3,La Matanza                                        ,Buenos Aires                                      ,2207020
1,1,2,24,1,3,La Matanza                                        ,Buenos Aires                                      ,2207020
1,1,2,20,1,3,La Matanza                                        ,Buenos Aires                                      ,2207020
4,1,1,53,1,1,La Matanza                                        ,Buenos Aires                                      ,2239606
4,1,2,52,1,1,La Matanza                                        ,Buenos Aires                                      ,2239606
4,1,1,28,1,2,La Matanza                                        ,Buenos Aires                                      ,2239606
4,1,2,12,1,0,La Matanza                                        ,Buenos Aires                                      ,2239606
1,1,1,55,1,1,La Matanza                                        ,Buenos Aires                                      ,2254785
1,1,2,51,1,1,La Matanza                                        ,Buenos Aires                                      ,2254785
1,1,2,26,1,1,La Matanza                                        ,Buenos Aires                                      ,2254785
1,1,1,24,1,1,La Matanza                                        ,Buenos Aires                                      ,2254785
1,3,1,24,1,1,La Matanza                                        ,Buenos Aires                                      ,2441605
1,3,2,21,1,1,La Matanza                                        ,Buenos Aires                                      ,2441605
1,3,2,0,0,0,La Matanza                                        ,Buenos Aires                                      ,2441605
1,3,1,47,1,1,Lanús                                             ,Buenos Aires                                      ,2584066
1,3,2,45,1,1,Lanús                                             ,Buenos Aires                                      ,2584066
1,3,1,21,1,1,Lanús                                             ,Buenos Aires                                      ,2584066
1,3,1,20,1,1,Lanús                                             ,Buenos Aires                                      ,2584066
1,2,1,85,1,3,Lomas de Zamora                                   ,Buenos Aires                                      ,2716949
1,2,2,73,1,1,Lomas de Zamora                                   ,Buenos Aires                                      ,2716949
1,2,1,41,1,1,Lomas de Zamora                                   ,Buenos Aires                                      ,2716949
1,2,2,25,1,3,Lomas de Zamora                                   ,Buenos Aires                                      ,2716949
1,2,1,1,0,0,Lomas de Zamora                                   ,Buenos Aires                                      ,2716949
1,1,2,86,1,3,Lomas de Zamora                                   ,Buenos Aires                                      ,2872101
1,3,2,83,1,3,Merlo                                             ,Buenos Aires                                      ,3129504
1,3,1,62,1,3,Merlo                                             ,Buenos Aires                                      ,3129504
1,1,1,64,1,1,Morón                                             ,Buenos Aires                                      ,3275846
1,1,2,60,1,1,Morón                                             ,Buenos Aires                                      ,3275846
1,1,1,74,1,1,Morón                                             ,Buenos Aires                                      ,3297559
1,1,2,70,1,3,Morón                                             ,Buenos Aires                                      ,3297559
1,3,1,62,1,1,Morón                                             ,Buenos Aires                                      ,3338751
1,3,2,54,1,3,Morón                                             ,Buenos Aires                                      ,3338751
1,3,1,15,1,3,Morón                                             ,Buenos Aires                                      ,3338751
1,3,2,21,1,1,Morón                                             ,Buenos Aires                                      ,3338751
1,1,1,43,1,1,Quilmes                                           ,Buenos Aires                                      ,3380877
1,1,2,44,1,1,Quilmes                                           ,Buenos Aires                                      ,3380877
1,1,1,2,0,0,Quilmes                                           ,Buenos Aires                                      ,3380877
1,1,1,71,1,3,Quilmes                                           ,Buenos Aires                                      ,3380877
1,1,2,70,1,3,Quilmes                                           ,Buenos Aires                                      ,3380877
1,1,2,94,1,3,Quilmes                                           ,Buenos Aires                                      ,3380877
1,1,2,84,1,3,Quilmes                                           ,Buenos Aires                                      ,3419266
4,1,1,46,1,1,Quilmes                                           ,Buenos Aires                                      ,3436783
4,1,2,20,1,1,Quilmes                                           ,Buenos Aires                                      ,3436783
4,1,1,19,1,1,Quilmes                                           ,Buenos Aires                                      ,3436783
1,1,1,25,1,1,San Isidro                                        ,Buenos Aires                                      ,3633201
4,3,1,41,1,1,San Isidro                                        ,Buenos Aires                                      ,3652354
4,3,2,32,1,1,San Isidro                                        ,Buenos Aires                                      ,3652354
4,3,1,5,2,0,San Isidro                                        ,Buenos Aires                                      ,3652354
4,3,2,0,0,0,San Isidro                                        ,Buenos Aires                                      ,3652354
1,2,1,52,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3885813
1,2,2,51,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3885813
1,2,1,28,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3885813
1,2,1,24,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3885813
1,2,2,19,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3885813
4,1,1,32,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3933029
4,1,2,37,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3933029
4,1,2,9,1,0,Tres de Febrero                                   ,Buenos Aires                                      ,3933029
1,1,1,77,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3953901
1,1,2,80,1,3,Tres de Febrero                                   ,Buenos Aires                                      ,3953901
1,1,2,42,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3953901
1,1,1,35,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3953901
4,1,2,54,1,1,Tres de Febrero                                   ,Buenos Aires                                      ,3955538
1,1,2,40,1,1,Vicente López                                     ,Buenos Aires                                      ,4085699
1,3,2,48,1,1,Bahía Blanca                                      ,Buenos Aires                                      ,4219199
1,3,1,54,1,1,Bahía Blanca                                      ,Buenos Aires                                      ,4219199
1,3,1,34,1,1,Bahía Blanca                                      ,Buenos Aires                                      ,4219199
1,3,2,19,1,3,Bahía Blanca                                      ,Buenos Aires                                      ,4219199
1,1,1,79,1,3,Bolívar                                           ,Buenos Aires                                      ,4307884
1,1,2,98,1,3,Bolívar                                           ,Buenos Aires                                      ,4307884
1,1,1,77,1,3,Bolívar                                           ,Buenos Aires                                      ,4312356
1,1,1,60,1,1,Campana                                           ,Buenos Aires                                      ,4344598
1,1,2,56,1,3,Campana                                           ,Buenos Aires                                      ,4344598
1,1,1,31,1,1,Campana                                           ,Buenos Aires                                      ,4344598
4,1,2,44,1,1,Cañuelas                                          ,Buenos Aires                                      ,4383929
4,1,2,20,1,3,Cañuelas                                          ,Buenos Aires                                      ,4383929
4,1,2,18,1,3,Cañuelas                                          ,Buenos Aires                                      ,4383929
4,1,1,11,1,0,Cañuelas                                          ,Buenos Aires                                      ,4383929
4,1,1,5,1,0,Cañuelas                                          ,Buenos Aires                                      ,4383929
4,1,1,3,2,0,Cañuelas                                          ,Buenos Aires                                      ,4383929
1,2,2,52,1,3,Chascomús                                         ,Buenos Aires                                      ,4493733
1,2,1,56,1,1,Chascomús                                         ,Buenos Aires                                      ,4493733
1,2,1,27,1,1,Chascomús                                         ,Buenos Aires                                      ,4493733
1,2,2,23,1,1,Chascomús                                         ,Buenos Aires                                      ,4493733
1,2,1,18,1,3,Chascomús                                         ,Buenos Aires                                      ,4493733
1,2,2,16,1,1,Chascomús                                         ,Buenos Aires                                      ,4493733
1,2,2,85,1,3,Chascomús                                         ,Buenos Aires                                      ,4493733
1,3,1,58,2,1,General Juan Madariaga                            ,Buenos Aires                                      ,4651243
1,3,2,56,1,3,General Juan Madariaga                            ,Buenos Aires                                      ,4651243
1,3,2,32,1,1,General Juan Madariaga                            ,Buenos Aires                                      ,4651243
1,1,1,74,1,3,General Pueyrredón                                ,Buenos Aires                                      ,4692150
1,1,2,70,1,3,General Pueyrredón                                ,Buenos Aires                                      ,4692150
4,1,1,55,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4750070
4,1,2,59,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4750070
1,3,1,31,1,1,General Rodríguez                                 ,Buenos Aires                                      ,4891233
1,3,2,32,1,1,General Rodríguez                                 ,Buenos Aires                                      ,4891233
1,3,1,5,2,0,General Rodríguez                                 ,Buenos Aires                                      ,4891233
1,3,2,7,1,0,General Rodríguez                                 ,Buenos Aires                                      ,4891233
1,1,1,38,1,1,Hipólito Yrigoyen                                 ,Buenos Aires                                      ,4931483
1,1,2,41,1,3,Hipólito Yrigoyen                                 ,Buenos Aires                                      ,4931483
1,1,2,72,1,3,Hipólito Yrigoyen                                 ,Buenos Aires                                      ,4931483
1,1,1,14,1,1,Hipólito Yrigoyen                                 ,Buenos Aires                                      ,4931483
1,1,1,12,1,0,Hipólito Yrigoyen                                 ,Buenos Aires                                      ,4931483
1,1,1,10,1,0,Hipólito Yrigoyen                                 ,Buenos Aires                                      ,4931483
4,1,1,34,1,1,La Plata                                          ,Buenos Aires                                      ,5043004
4,1,2,33,1,1,La Plata                                          ,Buenos Aires                                      ,5043004
1,1,1,59,1,1,La Plata                                          ,Buenos Aires                                      ,5057544
1,1,2,58,1,1,La Plata                                          ,Buenos Aires                                      ,5057544
1,1,1,73,1,3,Lobos                                             ,Buenos Aires                                      ,5247488
1,1,2,73,1,3,Lobos                                             ,Buenos Aires                                      ,5247488
2,3,2,62,1,1,Luján                                             ,Buenos Aires                                      ,5267797
2,3,1,19,1,1,Luján                                             ,Buenos Aires                                      ,5267797
2,3,2,70,1,3,Luján                                             ,Buenos Aires                                      ,5267797
2,3,2,73,1,3,Luján                                             ,Buenos Aires                                      ,5267797
2,3,1,43,1,3,Luján                                             ,Buenos Aires                                      ,5267797
2,3,1,45,1,1,Luján                                             ,Buenos Aires                                      ,5267797
1,1,2,43,1,1,Monte Hermoso                                     ,Buenos Aires                                      ,5349078
1,1,1,15,1,3,Monte Hermoso                                     ,Buenos Aires                                      ,5349078
1,3,2,63,1,3,Olavarría                                         ,Buenos Aires                                      ,5430231
1,3,1,58,1,1,Pilar                                             ,Buenos Aires                                      ,5509403
1,3,2,57,1,1,Pilar                                             ,Buenos Aires                                      ,5509403
1,2,2,68,1,1,Pilar                                             ,Buenos Aires                                      ,5517456
1,2,1,28,1,1,Pilar                                             ,Buenos Aires                                      ,5517456
1,3,1,49,1,1,Pilar                                             ,Buenos Aires                                      ,5533777
1,3,2,45,1,1,Pilar                                             ,Buenos Aires                                      ,5533777
1,3,2,20,1,1,Pilar                                             ,Buenos Aires                                      ,5533777
1,3,1,16,1,1,Pilar                                             ,Buenos Aires                                      ,5533777
1,3,2,14,1,1,Pilar                                             ,Buenos Aires                                      ,5533777
1,3,1,26,1,1,Pilar                                             ,Buenos Aires                                      ,5533777
1,3,1,28,1,1,San Andrés de Giles                               ,Buenos Aires                                      ,5690855
1,3,2,28,1,1,San Andrés de Giles                               ,Buenos Aires                                      ,5690855
2,2,2,54,1,1,Zárate                                            ,Buenos Aires                                      ,5933634
2,2,2,80,1,3,Zárate                                            ,Buenos Aires                                      ,5933634
1,3,1,44,1,1,Calamuchita                                       ,Córdoba                                           ,6051598
1,3,2,31,1,3,Calamuchita                                       ,Córdoba                                           ,6051598
1,3,1,6,2,0,Calamuchita                                       ,Córdoba                                           ,6051598
1,3,2,0,0,0,Calamuchita                                       ,Córdoba                                           ,6051598
1,1,1,34,1,1,Capital                                           ,Córdoba                                           ,6068025
1,1,2,33,1,3,Capital                                           ,Córdoba                                           ,6068025
1,1,2,8,1,0,Capital                                           ,Córdoba                                           ,6068025
1,1,2,6,1,0,Capital                                           ,Córdoba                                           ,6068025
1,1,1,43,1,1,Capital                                           ,Córdoba                                           ,6073299
1,1,2,47,1,3,Capital                                           ,Córdoba                                           ,6073299
1,1,2,20,1,1,Capital                                           ,Córdoba                                           ,6073299
1,1,2,15,1,3,Capital                                           ,Córdoba                                           ,6073299
1,1,1,13,1,0,Capital                                           ,Córdoba                                           ,6073299
1,1,1,12,1,0,Capital                                           ,Córdoba                                           ,6073299
1,1,1,11,1,0,Capital                                           ,Córdoba                                           ,6073299
1,2,2,60,1,1,Capital                                           ,Córdoba                                           ,6106320
1,2,2,30,1,2,Capital                                           ,Córdoba                                           ,6106320
1,1,1,46,1,1,Capital                                           ,Córdoba                                           ,6166924
1,1,2,39,1,3,Capital                                           ,Córdoba                                           ,6166924
1,1,1,10,1,0,Capital                                           ,Córdoba                                           ,6166924
1,1,2,5,2,0,Capital                                           ,Córdoba                                           ,6166924
1,1,1,4,2,0,Capital                                           ,Córdoba                                           ,6166924
4,1,2,34,1,1,Capital                                           ,Córdoba                                           ,6303552
4,1,1,4,2,0,Capital                                           ,Córdoba                                           ,6303552
4,1,2,22,1,3,Capital                                           ,Córdoba                                           ,6303552
1,3,1,73,1,1,Colón                                             ,Córdoba                                           ,6478907
1,3,2,70,1,3,Colón                                             ,Córdoba                                           ,6478907
1,2,2,76,1,3,Cruz del Eje                                      ,Córdoba                                           ,6549405
1,2,2,52,1,1,Cruz del Eje                                      ,Córdoba                                           ,6549405
1,3,1,36,1,1,General San Martín                                ,Córdoba                                           ,6575404
1,3,2,25,1,1,General San Martín                                ,Córdoba                                           ,6575404
1,3,2,9,1,0,General San Martín                                ,Córdoba                                           ,6575404
1,3,2,4,2,0,General San Martín                                ,Córdoba                                           ,6575404
1,3,2,1,0,0,General San Martín                                ,Córdoba                                           ,6575404
1,1,1,55,1,1,Juárez Celman                                     ,Córdoba                                           ,6635219
1,1,2,53,1,1,Juárez Celman                                     ,Córdoba                                           ,6635219
1,1,2,19,1,3,Juárez Celman                                     ,Córdoba                                           ,6635219
1,1,2,77,1,3,Juárez Celman                                     ,Córdoba                                           ,6635219
1,3,1,29,1,1,Marcos Juárez                                     ,Córdoba                                           ,6647557
1,3,1,23,1,1,Marcos Juárez                                     ,Córdoba                                           ,6647557
1,1,1,70,1,3,Marcos Juárez                                     ,Córdoba                                           ,6660041
1,1,2,67,1,1,Marcos Juárez                                     ,Córdoba                                           ,6660041
1,2,1,30,1,1,Marcos Juárez                                     ,Córdoba                                           ,6668772
1,2,2,28,1,3,Marcos Juárez                                     ,Córdoba                                           ,6668772
1,2,1,11,1,0,Marcos Juárez                                     ,Córdoba                                           ,6668772
1,2,2,10,1,0,Marcos Juárez                                     ,Córdoba                                           ,6668772
1,2,1,7,1,0,Marcos Juárez                                     ,Córdoba                                           ,6668772
1,2,2,5,1,0,Marcos Juárez                                     ,Córdoba                                           ,6668772
1,1,2,54,1,1,Punilla                                           ,Córdoba                                           ,6693549
1,3,1,31,1,1,San Alberto                                       ,Córdoba                                           ,6884159
1,3,2,29,1,2,San Alberto                                       ,Córdoba                                           ,6884159
1,3,1,7,1,0,San Alberto                                       ,Córdoba                                           ,6884159
1,3,1,1,0,0,San Alberto                                       ,Córdoba                                           ,6884159
1,2,2,63,1,1,San Javier                                        ,Córdoba                                           ,6899757
1,2,1,39,1,1,San Javier                                        ,Córdoba                                           ,6899757
1,2,2,79,1,3,San Justo                                         ,Córdoba                                           ,6918201
1,1,1,32,1,1,Unión                                             ,Córdoba                                           ,7074755
1,1,2,40,1,1,Unión                                             ,Córdoba                                           ,7074755
4,1,1,36,1,1,Capital                                           ,Corrientes                                        ,7093096
4,1,2,34,1,1,Capital                                           ,Corrientes                                        ,7093096
4,1,1,3,2,0,Capital                                           ,Corrientes                                        ,7093096
1,1,1,38,1,1,Capital                                           ,Corrientes                                        ,7188089
1,1,1,16,1,2,Capital                                           ,Corrientes                                        ,7188089
1,1,2,16,1,2,Capital                                           ,Corrientes                                        ,7188089
1,1,1,9,1,0,Capital                                           ,Corrientes                                        ,7188089
0,0,1,25,1,0,Paso de los Libres                                ,Corrientes                                        ,7303760
0,0,1,54,1,0,Paso de los Libres                                ,Corrientes                                        ,7303760
0,0,1,30,1,0,Paso de los Libres                                ,Corrientes                                        ,7303760
1,3,1,36,1,1,Almirante Brown                                   ,Chaco                                             ,7351729
1,3,1,32,1,1,Almirante Brown                                   ,Chaco                                             ,7351729
1,3,1,27,1,1,Almirante Brown                                   ,Chaco                                             ,7351729
1,3,1,29,1,1,Almirante Brown                                   ,Chaco                                             ,7351729
1,3,1,30,1,1,Almirante Brown                                   ,Chaco                                             ,7351729
1,3,2,42,2,3,Fray Justo Santa María de Oro                     ,Chaco                                             ,7411355
1,3,1,10,1,0,Fray Justo Santa María de Oro                     ,Chaco                                             ,7411355
1,3,1,46,1,1,Libertad                                          ,Chaco                                             ,7442084
1,3,2,85,2,3,Libertad                                          ,Chaco                                             ,7442084
1,3,1,34,1,3,San Fernando                                      ,Chaco                                             ,7520162
1,3,2,35,1,1,San Fernando                                      ,Chaco                                             ,7520162
1,3,1,4,2,0,San Fernando                                      ,Chaco                                             ,7520162
1,3,2,13,1,0,San Fernando                                      ,Chaco                                             ,7520162
1,3,2,25,1,3,San Fernando                                      ,Chaco                                             ,7520162
1,3,1,43,1,1,San Lorenzo                                       ,Chaco                                             ,7621367
1,3,2,71,1,3,San Lorenzo                                       ,Chaco                                             ,7621367
1,1,1,55,1,1,Biedma                                            ,Chubut                                            ,7643806
1,1,2,55,1,3,Biedma                                            ,Chubut                                            ,7643806
1,1,1,21,1,1,Biedma                                            ,Chubut                                            ,7643808
1,1,2,17,1,3,Biedma                                            ,Chubut                                            ,7643808
1,1,1,44,1,1,Rawson                                            ,Chubut                                            ,7775565
1,1,2,46,1,1,Rawson                                            ,Chubut                                            ,7775565
1,1,1,29,1,1,Rawson                                            ,Chubut                                            ,7775565
1,1,1,23,1,1,Rawson                                            ,Chubut                                            ,7775565
1,2,1,68,1,1,Concordia                                         ,Entre Ríos                                        ,7835823
1,2,1,31,1,1,Concordia                                         ,Entre Ríos                                        ,7835823
1,1,2,52,1,1,Concordia                                         ,Entre Ríos                                        ,7845745
1,1,1,23,1,1,Concordia                                         ,Entre Ríos                                        ,7845745
1,1,1,21,1,1,Concordia                                         ,Entre Ríos                                        ,7845745
1,1,1,17,1,1,Concordia                                         ,Entre Ríos                                        ,7845745
1,1,1,12,1,0,Concordia                                         ,Entre Ríos                                        ,7845745
1,1,1,52,1,1,Concordia                                         ,Entre Ríos                                        ,7845745
1,1,1,12,1,0,Concordia                                         ,Entre Ríos                                        ,7845745
1,1,2,9,1,0,Concordia                                         ,Entre Ríos                                        ,7845745
1,3,1,58,2,1,Gualeguaychú                                      ,Entre Ríos                                        ,7954991
1,3,2,78,1,3,Gualeguaychú                                      ,Entre Ríos                                        ,7954991
1,3,2,83,1,3,Gualeguaychú                                      ,Entre Ríos                                        ,7954991
1,3,2,41,1,1,Gualeguaychú                                      ,Entre Ríos                                        ,7954991
1,3,1,4,2,0,Gualeguaychú                                      ,Entre Ríos                                        ,7954991
1,2,2,59,1,3,Gualeguaychú                                      ,Entre Ríos                                        ,7956476
1,3,1,57,1,1,Paraná                                            ,Entre Ríos                                        ,8021495
1,3,2,26,1,3,Paraná                                            ,Entre Ríos                                        ,8021495
1,1,1,41,1,1,Paraná                                            ,Entre Ríos                                        ,8068584
1,1,2,38,1,1,Paraná                                            ,Entre Ríos                                        ,8068584
1,1,2,12,1,0,Paraná                                            ,Entre Ríos                                        ,8068584
1,1,2,9,1,0,Paraná                                            ,Entre Ríos                                        ,8068584
1,1,1,7,1,0,Paraná                                            ,Entre Ríos                                        ,8068584
1,2,1,27,1,1,Paraná                                            ,Entre Ríos                                        ,8071765
1,2,2,26,1,3,Paraná                                            ,Entre Ríos                                        ,8071765
1,2,1,7,1,0,Paraná                                            ,Entre Ríos                                        ,8071765
1,2,2,0,0,0,Paraná                                            ,Entre Ríos                                        ,8071765
1,1,1,55,1,1,Uruguay                                           ,Entre Ríos                                        ,8130012
1,1,2,62,1,1,Uruguay                                           ,Entre Ríos                                        ,8130012
1,1,2,18,1,1,Uruguay                                           ,Entre Ríos                                        ,8130012
1,3,2,26,1,3,Formosa                                           ,Formosa                                           ,8198129
1,3,1,6,1,0,Formosa                                           ,Formosa                                           ,8198129
1,3,2,4,2,0,Formosa                                           ,Formosa                                           ,8198129
1,3,1,2,0,0,Formosa                                           ,Formosa                                           ,8198129
1,3,1,25,1,1,Formosa                                           ,Formosa                                           ,8235179
1,3,2,24,1,1,Formosa                                           ,Formosa                                           ,8235179
1,3,1,5,2,0,Formosa                                           ,Formosa                                           ,8235179
1,3,2,63,1,3,Patiño                                            ,Formosa                                           ,8247081
1,3,2,9,1,0,Patiño                                            ,Formosa                                           ,8247081
1,3,1,14,1,1,Patiño                                            ,Formosa                                           ,8247081
1,3,1,16,1,3,Patiño                                            ,Formosa                                           ,8247081
1,1,1,56,1,1,Cochinoca                                         ,Jujuy                                             ,8314296
1,3,2,44,1,3,Cochinoca                                         ,Jujuy                                             ,8314485
1,3,1,47,1,1,Cochinoca                                         ,Jujuy                                             ,8314485
1,3,2,3,2,0,Cochinoca                                         ,Jujuy                                             ,8314485
1,3,2,24,1,2,Cochinoca                                         ,Jujuy                                             ,8314485
3,3,1,30,1,1,San Pedro                                         ,Jujuy                                             ,8451231
3,3,2,34,1,3,San Pedro                                         ,Jujuy                                             ,8451231
3,3,1,16,1,1,San Pedro                                         ,Jujuy                                             ,8451231
3,3,2,4,2,0,San Pedro                                         ,Jujuy                                             ,8451231
1,1,2,66,1,1,Maracó                                            ,La Pampa                                          ,8558679
1,3,1,70,1,3,Maracó                                            ,La Pampa                                          ,8566256
1,3,2,65,1,3,Maracó                                            ,La Pampa                                          ,8566256
1,3,2,40,1,1,Arauco                                            ,La Rioja                                          ,8598676
1,3,2,22,1,1,Arauco                                            ,La Rioja                                          ,8598676
1,3,2,15,1,3,Arauco                                            ,La Rioja                                          ,8598676
1,3,2,13,1,0,Arauco                                            ,La Rioja                                          ,8598676
1,3,1,13,1,0,Arauco                                            ,La Rioja                                          ,8598676
1,3,1,12,1,0,Arauco                                            ,La Rioja                                          ,8598676
1,1,2,33,1,1,Capital                                           ,La Rioja                                          ,8633724
1,2,2,92,1,3,General Belgrano                                  ,La Rioja                                          ,8674813
1,2,1,62,1,1,General Belgrano                                  ,La Rioja                                          ,8674813
4,1,2,32,1,1,Capital                                           ,Mendoza                                           ,8690665
4,1,1,76,1,3,Guaymallén                                        ,Mendoza                                           ,8852442
4,1,2,69,1,3,Guaymallén                                        ,Mendoza                                           ,8852442
1,3,1,60,1,3,Guaymallén                                        ,Mendoza                                           ,8859811
1,3,2,59,1,1,Guaymallén                                        ,Mendoza                                           ,8859811
1,3,1,34,1,1,Guaymallén                                        ,Mendoza                                           ,8859811
1,3,1,25,1,3,Guaymallén                                        ,Mendoza                                           ,8859811
1,3,1,28,1,1,Guaymallén                                        ,Mendoza                                           ,8859811
1,3,2,27,1,3,Guaymallén                                        ,Mendoza                                           ,8859811
4,1,1,31,1,1,Luján de Cuyo                                     ,Mendoza                                           ,8961404
4,1,2,35,1,1,Luján de Cuyo                                     ,Mendoza                                           ,8961404
4,1,2,8,1,0,Luján de Cuyo                                     ,Mendoza                                           ,8961404
1,2,1,61,1,1,Maipú                                             ,Mendoza                                           ,8992117
1,2,2,56,1,3,Maipú                                             ,Mendoza                                           ,8992117
1,2,1,34,1,1,Maipú                                             ,Mendoza                                           ,8992117
1,2,2,24,1,1,Maipú                                             ,Mendoza                                           ,8992117
1,3,1,31,1,1,Cainguás                                          ,Misiones                                          ,9199423
1,3,2,34,1,3,Cainguás                                          ,Misiones                                          ,9199423
1,3,1,14,1,3,Cainguás                                          ,Misiones                                          ,9199423
1,3,2,12,1,0,Cainguás                                          ,Misiones                                          ,9199423
1,3,2,10,1,0,Cainguás                                          ,Misiones                                          ,9199423
1,3,1,4,2,0,Cainguás                                          ,Misiones                                          ,9199423
1,3,2,8,1,0,Cainguás                                          ,Misiones                                          ,9199423
1,1,1,48,1,1,Capital                                           ,Misiones                                          ,9307317
1,1,2,29,1,1,Capital                                           ,Misiones                                          ,9307317
1,1,2,0,0,0,Capital                                           ,Misiones                                          ,9307317
1,3,1,23,1,1,Guaraní                                           ,Misiones                                          ,9346141
1,3,2,19,1,1,Guaraní                                           ,Misiones                                          ,9346141
1,3,1,1,0,0,Guaraní                                           ,Misiones                                          ,9346141
1,3,1,70,1,3,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,48,1,3,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,10,1,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,29,1,3,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,30,1,3,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,28,1,3,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,24,1,1,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,14,1,3,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,14,1,3,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,8,1,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,3,2,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,3,2,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,8,1,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,5,2,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,6,1,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,1,2,0,0,Iguazú                                            ,Misiones                                          ,9369934
1,3,2,1,0,0,Iguazú                                            ,Misiones                                          ,9369934
1,2,1,77,1,3,Libertador General San Martín                     ,Misiones                                          ,9402689
1,2,2,71,2,3,Libertador General San Martín                     ,Misiones                                          ,9402689
1,3,2,73,2,1,Libertador General San Martín                     ,Misiones                                          ,9407390
1,3,1,50,1,1,San Ignacio                                       ,Misiones                                          ,9454226
1,3,2,44,1,1,San Ignacio                                       ,Misiones                                          ,9454226
1,1,1,56,1,1,Confluencia                                       ,Neuquén                                           ,9507761
1,1,2,55,1,1,Confluencia                                       ,Neuquén                                           ,9507761
1,1,2,20,1,3,Confluencia                                       ,Neuquén                                           ,9507761
1,1,1,45,1,1,Confluencia                                       ,Neuquén                                           ,9528547
1,1,2,44,1,1,Confluencia                                       ,Neuquén                                           ,9528547
1,1,2,24,1,1,Confluencia                                       ,Neuquén                                           ,9528547
1,1,2,20,1,1,Confluencia                                       ,Neuquén                                           ,9528547
1,1,1,18,1,1,Confluencia                                       ,Neuquén                                           ,9528547
1,1,1,22,1,1,Confluencia                                       ,Neuquén                                           ,9528547
1,1,1,0,0,0,Confluencia                                       ,Neuquén                                           ,9528547
1,1,1,31,1,1,Confluencia                                       ,Neuquén                                           ,9551028
1,1,2,29,1,1,Confluencia                                       ,Neuquén                                           ,9551028
1,1,1,47,1,1,Confluencia                                       ,Neuquén                                           ,9589459
1,1,2,45,1,1,Confluencia                                       ,Neuquén                                           ,9589459
1,1,1,20,1,1,Confluencia                                       ,Neuquén                                           ,9589459
