tipovivienda,calidadservicios,sexo,edad,alfabetismo,actividad,nombredepto,nombreprov,hogarid
1,2,1,15,1,3,Unión                                             ,Córdoba                                           ,7074305
1,2,2,10,1,0,Unión                                             ,Córdoba                                           ,7074305
1,2,1,5,2,0,Unión                                             ,Córdoba                                           ,7074305
1,3,2,29,1,3,Capital                                           ,Corrientes                                        ,7112127
1,3,1,34,1,1,Capital                                           ,Corrientes                                        ,7112127
1,3,1,13,1,0,Capital                                           ,Corrientes                                        ,7112127
1,3,2,8,1,0,Capital                                           ,Corrientes                                        ,7112127
1,3,2,0,0,0,Capital                                           ,Corrientes                                        ,7112127
1,2,2,51,1,3,Paso de los Libres                                ,Corrientes                                        ,7294282
1,2,1,26,1,1,Paso de los Libres                                ,Corrientes                                        ,7294282
1,2,1,25,1,1,Paso de los Libres                                ,Corrientes                                        ,7294282
1,2,2,27,1,3,Paso de los Libres                                ,Corrientes                                        ,7294282
1,2,2,0,0,0,Paso de los Libres                                ,Corrientes                                        ,7294282
1,3,2,46,1,1,San Cosme                                         ,Corrientes                                        ,7311255
1,3,1,40,1,1,San Cosme                                         ,Corrientes                                        ,7311255
1,3,2,15,1,3,San Cosme                                         ,Corrientes                                        ,7311255
1,3,2,11,1,0,San Cosme                                         ,Corrientes                                        ,7311255
1,3,2,0,0,0,San Cosme                                         ,Corrientes                                        ,7311255
2,3,2,34,1,3,General Donovan                                   ,Chaco                                             ,7416293
2,3,2,17,1,3,General Donovan                                   ,Chaco                                             ,7416293
2,3,2,15,1,3,General Donovan                                   ,Chaco                                             ,7416293
2,3,1,82,1,3,General Güemes                                    ,Chaco                                             ,7424428
2,3,1,36,1,3,General Güemes                                    ,Chaco                                             ,7424428
2,3,2,31,2,3,General Güemes                                    ,Chaco                                             ,7424428
2,3,2,15,1,3,General Güemes                                    ,Chaco                                             ,7424428
2,3,1,13,1,0,General Güemes                                    ,Chaco                                             ,7424428
2,3,2,9,1,0,General Güemes                                    ,Chaco                                             ,7424428
1,1,1,14,1,3,Libertador General San Martín                     ,Chaco                                             ,7456143
1,1,2,52,1,3,Libertador General San Martín                     ,Chaco                                             ,7456143
1,1,2,21,1,3,Libertador General San Martín                     ,Chaco                                             ,7456143
1,1,1,17,1,3,Libertador General San Martín                     ,Chaco                                             ,7456143
1,1,1,16,1,3,Libertador General San Martín                     ,Chaco                                             ,7456143
1,1,1,15,1,3,Libertador General San Martín                     ,Chaco                                             ,7456143
0,0,1,52,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,26,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,24,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,27,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,19,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,23,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,20,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,19,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,25,1,0,9 de Julio                                        ,Chaco                                             ,7484542
0,0,1,27,1,0,9 de Julio                                        ,Chaco                                             ,7484542
1,3,1,52,1,1,Quitilipi                                         ,Chaco                                             ,7504929
1,3,2,22,1,3,Quitilipi                                         ,Chaco                                             ,7504929
1,3,1,21,1,3,Quitilipi                                         ,Chaco                                             ,7504929
1,3,2,6,2,0,Quitilipi                                         ,Chaco                                             ,7504929
1,1,2,65,1,1,San Fernando                                      ,Chaco                                             ,7518892
1,2,1,39,1,1,San Fernando                                      ,Chaco                                             ,7554020
1,2,2,36,1,1,San Fernando                                      ,Chaco                                             ,7554020
1,2,1,14,1,3,San Fernando                                      ,Chaco                                             ,7554020
1,1,1,48,1,1,San Fernando                                      ,Chaco                                             ,7558162
1,1,2,47,1,3,San Fernando                                      ,Chaco                                             ,7558162
1,1,1,17,1,1,San Fernando                                      ,Chaco                                             ,7558162
1,1,2,53,1,1,25 de Mayo                                        ,Chaco                                             ,7630928
1,1,1,27,1,1,25 de Mayo                                        ,Chaco                                             ,7630928
4,1,1,45,1,1,Biedma                                            ,Chubut                                            ,7653424
4,1,2,30,1,2,Biedma                                            ,Chubut                                            ,7653424
4,1,1,7,1,0,Biedma                                            ,Chubut                                            ,7653424
1,1,2,24,1,2,Escalante                                         ,Chubut                                            ,7699322
1,1,1,37,1,1,Escalante                                         ,Chubut                                            ,7699322
1,1,2,4,2,0,Escalante                                         ,Chubut                                            ,7699322
1,1,1,45,1,1,Concordia                                         ,Entre Ríos                                        ,7821855
1,1,2,44,1,3,Concordia                                         ,Entre Ríos                                        ,7821855
1,1,1,22,1,1,Concordia                                         ,Entre Ríos                                        ,7821855
1,1,2,72,1,3,Concordia                                         ,Entre Ríos                                        ,7821855
1,1,1,57,1,1,Concordia                                         ,Entre Ríos                                        ,7836200
1,1,2,55,1,3,Concordia                                         ,Entre Ríos                                        ,7836200
1,1,1,21,1,1,Concordia                                         ,Entre Ríos                                        ,7836200
1,1,2,22,1,3,Concordia                                         ,Entre Ríos                                        ,7836200
1,1,2,20,1,1,Concordia                                         ,Entre Ríos                                        ,7836200
1,1,2,34,1,3,Gualeguaychú                                      ,Entre Ríos                                        ,7947833
1,1,2,58,1,1,Gualeguaychú                                      ,Entre Ríos                                        ,7947833
1,1,1,36,1,1,Gualeguaychú                                      ,Entre Ríos                                        ,7947833
1,1,1,31,1,1,Gualeguaychú                                      ,Entre Ríos                                        ,7947833
1,1,1,30,1,1,Gualeguaychú                                      ,Entre Ríos                                        ,7947833
1,1,1,15,1,3,Gualeguaychú                                      ,Entre Ríos                                        ,7947833
1,2,1,35,1,1,Paraná                                            ,Entre Ríos                                        ,8058152
1,2,2,35,1,1,Paraná                                            ,Entre Ríos                                        ,8058152
1,1,2,20,1,1,Uruguay                                           ,Entre Ríos                                        ,8124076
1,1,1,29,1,1,Uruguay                                           ,Entre Ríos                                        ,8130579
1,1,2,24,1,1,Uruguay                                           ,Entre Ríos                                        ,8130579
1,1,2,3,2,0,Uruguay                                           ,Entre Ríos                                        ,8130579
1,1,2,62,1,1,Formosa                                           ,Formosa                                           ,8209149
1,1,1,31,1,3,Formosa                                           ,Formosa                                           ,8209149
1,1,1,46,1,1,Formosa                                           ,Formosa                                           ,8209149
1,1,2,23,1,1,Formosa                                           ,Formosa                                           ,8209149
1,1,2,15,1,3,Formosa                                           ,Formosa                                           ,8209149
1,1,1,35,1,1,Formosa                                           ,Formosa                                           ,8232259
1,1,2,33,1,2,Formosa                                           ,Formosa                                           ,8232259
1,1,2,2,0,0,Formosa                                           ,Formosa                                           ,8232259
1,1,1,33,1,1,Dr. Manuel Belgrano                               ,Jujuy                                             ,8395063
1,1,2,39,1,3,Dr. Manuel Belgrano                               ,Jujuy                                             ,8395063
1,1,1,20,1,3,Dr. Manuel Belgrano                               ,Jujuy                                             ,8395063
1,1,2,10,1,0,Dr. Manuel Belgrano                               ,Jujuy                                             ,8395063
1,1,1,9,1,0,Dr. Manuel Belgrano                               ,Jujuy                                             ,8395063
1,1,1,69,1,1,Ledesma                                           ,Jujuy                                             ,8415682
1,1,2,68,1,3,Ledesma                                           ,Jujuy                                             ,8415682
1,1,2,36,1,1,Ledesma                                           ,Jujuy                                             ,8415682
1,1,1,28,1,1,Ledesma                                           ,Jujuy                                             ,8415682
1,1,2,21,1,3,Ledesma                                           ,Jujuy                                             ,8415682
1,1,1,9,1,0,Ledesma                                           ,Jujuy                                             ,8415682
1,1,1,2,0,0,Ledesma                                           ,Jujuy                                             ,8415682
1,1,1,2,0,0,Ledesma                                           ,Jujuy                                             ,8415682
1,1,2,2,0,0,Ledesma                                           ,Jujuy                                             ,8415682
5,1,1,60,1,3,Palpalá                                           ,Jujuy                                             ,8445640
1,3,1,55,2,1,Limay Mahuida                                     ,La Pampa                                          ,8547416
1,3,1,38,1,1,Capital                                           ,La Rioja                                          ,8600493
1,3,2,20,1,3,Capital                                           ,La Rioja                                          ,8600493
1,2,1,37,1,1,Capital                                           ,La Rioja                                          ,8618521
1,2,2,34,1,1,Capital                                           ,La Rioja                                          ,8618521
1,2,1,16,1,1,Capital                                           ,La Rioja                                          ,8618521
1,2,1,12,1,0,Capital                                           ,La Rioja                                          ,8618521
1,3,1,48,1,1,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,2,42,1,3,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,2,27,1,1,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,2,22,1,3,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,2,20,1,2,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,2,19,2,3,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,1,2,0,0,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,1,13,1,0,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
1,3,1,5,2,0,Rosario Vera Peñaloza                             ,La Rioja                                          ,8682340
4,1,1,27,1,1,Capital                                           ,Mendoza                                           ,8706393
4,1,2,25,1,1,Capital                                           ,Mendoza                                           ,8706393
4,1,1,2,0,0,Capital                                           ,Mendoza                                           ,8706393
1,2,1,38,1,1,Capital                                           ,Mendoza                                           ,8720039
1,2,2,33,1,1,Capital                                           ,Mendoza                                           ,8720039
1,2,1,10,1,0,Capital                                           ,Mendoza                                           ,8720039
1,2,1,5,2,0,Capital                                           ,Mendoza                                           ,8720039
1,2,1,2,0,0,Capital                                           ,Mendoza                                           ,8720039
1,2,2,60,1,3,San Martín                                        ,Mendoza                                           ,9094956
1,2,2,22,1,1,San Martín                                        ,Mendoza                                           ,9094956
1,2,2,16,1,1,San Martín                                        ,Mendoza                                           ,9094956
1,1,2,58,1,1,San Rafael                                        ,Mendoza                                           ,9153531
1,1,1,35,1,1,San Rafael                                        ,Mendoza                                           ,9153531
1,2,2,62,1,3,San Rafael                                        ,Mendoza                                           ,9155736
1,2,2,44,1,1,San Rafael                                        ,Mendoza                                           ,9155736
1,2,2,33,1,1,San Rafael                                        ,Mendoza                                           ,9155736
1,1,1,76,1,3,Tunuyán                                           ,Mendoza                                           ,9166479
1,1,2,69,1,3,Tunuyán                                           ,Mendoza                                           ,9166479
1,1,1,39,1,1,Tunuyán                                           ,Mendoza                                           ,9166479
1,3,1,42,1,1,Capital                                           ,Misiones                                          ,9237500
1,3,2,43,1,1,Capital                                           ,Misiones                                          ,9237500
1,3,1,12,1,0,Capital                                           ,Misiones                                          ,9237500
1,3,2,68,1,3,Capital                                           ,Misiones                                          ,9237500
1,1,1,44,1,1,Capital                                           ,Misiones                                          ,9277747
1,1,2,48,1,1,Capital                                           ,Misiones                                          ,9277747
1,1,1,20,1,3,Capital                                           ,Misiones                                          ,9277747
1,1,1,14,1,3,Capital                                           ,Misiones                                          ,9277747
1,1,2,23,1,3,Capital                                           ,Misiones                                          ,9277747
1,2,2,85,1,3,El Dorado                                         ,Misiones                                          ,9322795
1,3,1,50,1,1,San Ignacio                                       ,Misiones                                          ,9463852
1,3,2,51,1,1,San Ignacio                                       ,Misiones                                          ,9463852
1,3,1,14,1,3,San Ignacio                                       ,Misiones                                          ,9463852
1,3,2,9,1,0,San Ignacio                                       ,Misiones                                          ,9463852
3,2,1,21,1,1,San Pedro                                         ,Misiones                                          ,9479195
1,1,1,20,1,2,Aluminé                                           ,Neuquén                                           ,9488978
1,1,2,26,1,1,Aluminé                                           ,Neuquén                                           ,9488978
1,1,1,49,1,1,Confluencia                                       ,Neuquén                                           ,9520263
1,1,2,43,1,2,Confluencia                                       ,Neuquén                                           ,9520263
1,1,1,14,1,3,Confluencia                                       ,Neuquén                                           ,9520263
1,1,2,11,1,0,Confluencia                                       ,Neuquén                                           ,9520263
1,1,1,2,0,0,Confluencia                                       ,Neuquén                                           ,9520263
1,1,1,41,1,1,Confluencia                                       ,Neuquén                                           ,9534583
3,3,1,39,1,1,Confluencia                                       ,Neuquén                                           ,9559256
3,3,2,35,1,1,Confluencia                                       ,Neuquén                                           ,9559256
3,3,1,20,1,1,Confluencia                                       ,Neuquén                                           ,9559256
3,3,2,18,1,3,Confluencia                                       ,Neuquén                                           ,9559256
3,3,1,16,1,1,Confluencia                                       ,Neuquén                                           ,9559256
3,3,2,14,1,3,Confluencia                                       ,Neuquén                                           ,9559256
3,3,1,11,1,0,Confluencia                                       ,Neuquén                                           ,9559256
3,3,2,8,1,0,Confluencia                                       ,Neuquén                                           ,9559256
3,3,2,4,2,0,Confluencia                                       ,Neuquén                                           ,9559256
3,3,1,1,0,0,Confluencia                                       ,Neuquén                                           ,9559256
1,1,2,28,1,2,Loncopué                                          ,Neuquén                                           ,9627777
1,1,1,17,1,1,Loncopué                                          ,Neuquén                                           ,9627777
1,2,1,53,1,1,Picunches                                         ,Neuquén                                           ,9645191
1,2,2,43,1,1,Picunches                                         ,Neuquén                                           ,9645191
1,2,2,14,1,3,Picunches                                         ,Neuquén                                           ,9645191
1,2,1,9,1,0,Picunches                                         ,Neuquén                                           ,9645191
1,2,2,3,2,0,Picunches                                         ,Neuquén                                           ,9645191
1,1,2,41,1,1,Bariloche                                         ,Río negro                                         ,9726876
1,1,1,17,1,1,Bariloche                                         ,Río negro                                         ,9726876
1,1,1,1,0,0,Bariloche                                         ,Río negro                                         ,9726876
1,1,1,38,1,1,General Roca                                      ,Río negro                                         ,9817381
1,1,2,35,1,1,General Roca                                      ,Río negro                                         ,9817381
1,1,2,16,1,3,General Roca                                      ,Río negro                                         ,9817381
1,1,2,17,1,3,General Roca                                      ,Río negro                                         ,9817381
1,1,2,18,1,3,General Roca                                      ,Río negro                                         ,9817381
1,1,2,61,1,3,Capital                                           ,Salta                                             ,9888153
1,1,2,41,1,1,Capital                                           ,Salta                                             ,9888153
1,1,2,38,1,1,Capital                                           ,Salta                                             ,9888153
1,1,1,37,1,1,Capital                                           ,Salta                                             ,9888153
1,1,2,23,1,3,Capital                                           ,Salta                                             ,9888153
1,1,2,16,1,3,Capital                                           ,Salta                                             ,9888153
1,1,2,13,1,0,Capital                                           ,Salta                                             ,9888153
1,1,2,8,1,0,Capital                                           ,Salta                                             ,9888153
1,1,1,8,1,0,Capital                                           ,Salta                                             ,9888153
1,1,2,4,2,0,Capital                                           ,Salta                                             ,9888153
2,3,1,48,1,1,Capital                                           ,Salta                                             ,10006928
1,1,2,69,1,3,General José de San Martín                        ,Salta                                             ,10070349
1,1,1,33,1,1,General José de San Martín                        ,Salta                                             ,10070349
3,3,1,51,1,1,General José de San Martín                        ,Salta                                             ,10075051
3,3,1,25,1,1,General José de San Martín                        ,Salta                                             ,10075051
3,3,2,28,1,1,General José de San Martín                        ,Salta                                             ,10075051
3,3,2,24,1,3,General José de San Martín                        ,Salta                                             ,10075051
3,3,2,19,1,1,General José de San Martín                        ,Salta                                             ,10075051
3,3,2,21,1,1,General José de San Martín                        ,Salta                                             ,10075051
3,3,2,1,0,0,General José de San Martín                        ,Salta                                             ,10075051
1,1,2,67,1,3,Metán                                             ,Salta                                             ,10095791
1,1,1,7,1,0,Metán                                             ,Salta                                             ,10095791
1,1,2,6,1,0,Metán                                             ,Salta                                             ,10095791
1,2,2,33,1,3,Rosario de la Frontera                            ,Salta                                             ,10144671
1,2,1,12,1,0,Rosario de la Frontera                            ,Salta                                             ,10144671
1,2,1,10,1,0,Rosario de la Frontera                            ,Salta                                             ,10144671
1,2,1,8,1,0,Rosario de la Frontera                            ,Salta                                             ,10144671
1,2,1,5,2,0,Rosario de la Frontera                            ,Salta                                             ,10144671
1,2,1,0,0,0,Rosario de la Frontera                            ,Salta                                             ,10144671
1,1,2,62,1,3,Capital                                           ,San Juan                                          ,10189764
1,1,1,38,1,1,Capital                                           ,San Juan                                          ,10189764
1,3,1,28,1,1,Pocito                                            ,San Juan                                          ,10247744
1,3,2,29,1,2,Pocito                                            ,San Juan                                          ,10247744
1,3,1,3,2,0,Pocito                                            ,San Juan                                          ,10247744
1,3,1,1,0,0,Pocito                                            ,San Juan                                          ,10247744
1,3,2,39,1,3,Rivadavia                                         ,San Juan                                          ,10300962
1,3,1,50,1,3,Rivadavia                                         ,San Juan                                          ,10300962
1,3,2,16,1,3,Rivadavia                                         ,San Juan                                          ,10300962
1,3,2,14,1,3,Rivadavia                                         ,San Juan                                          ,10300962
1,1,2,67,1,3,Santa Lucía                                       ,San Juan                                          ,10313803
1,1,1,44,1,1,Santa Lucía                                       ,San Juan                                          ,10313803
1,1,2,23,1,3,Santa Lucía                                       ,San Juan                                          ,10313803
1,1,2,0,0,0,Santa Lucía                                       ,San Juan                                          ,10313803
1,3,2,50,1,3,Sarmiento                                         ,San Juan                                          ,10323132
1,2,1,52,1,1,25 de Mayo                                        ,San Juan                                          ,10332090
1,2,2,53,1,2,25 de Mayo                                        ,San Juan                                          ,10332090
1,2,2,18,1,3,25 de Mayo                                        ,San Juan                                          ,10332090
1,2,1,13,1,0,25 de Mayo                                        ,San Juan                                          ,10332090
1,3,1,22,1,1,Coronel Pringles                                  ,San Luis                                          ,10343809
1,3,2,19,1,1,Coronel Pringles                                  ,San Luis                                          ,10343809
1,3,2,0,0,0,Coronel Pringles                                  ,San Luis                                          ,10343809
1,1,1,75,1,3,General Pedernera                                 ,San Luis                                          ,10355611
1,1,2,26,1,1,General Pedernera                                 ,San Luis                                          ,10387060
1,1,2,7,1,0,General Pedernera                                 ,San Luis                                          ,10387060
1,1,2,6,1,0,General Pedernera                                 ,San Luis                                          ,10387060
1,1,1,48,1,1,La Capital                                        ,San Luis                                          ,10419536
1,1,2,63,1,3,La Capital                                        ,San Luis                                          ,10419536
1,1,2,24,1,3,La Capital                                        ,San Luis                                          ,10419536
1,1,1,21,1,2,La Capital                                        ,San Luis                                          ,10419536
1,1,1,2,0,0,La Capital                                        ,San Luis                                          ,10419536
4,2,1,52,1,3,La Capital                                        ,San Luis                                          ,10424633
1,1,2,40,1,3,La Capital                                        ,San Luis                                          ,10434842
1,1,2,23,1,1,La Capital                                        ,San Luis                                          ,10434842
1,1,1,18,1,1,La Capital                                        ,San Luis                                          ,10434842
1,1,1,3,2,0,La Capital                                        ,San Luis                                          ,10434842
1,2,1,40,1,1,La Capital                                        ,San Luis                                          ,10453474
1,2,2,35,1,3,La Capital                                        ,San Luis                                          ,10453474
1,2,2,2,0,0,La Capital                                        ,San Luis                                          ,10453474
1,1,1,41,1,1,Castellanos                                       ,Santa Fe                                          ,10612030
1,1,2,38,1,1,Castellanos                                       ,Santa Fe                                          ,10612030
1,1,2,19,1,1,Castellanos                                       ,Santa Fe                                          ,10612030
1,1,2,12,1,0,Castellanos                                       ,Santa Fe                                          ,10612030
1,1,2,6,1,0,Castellanos                                       ,Santa Fe                                          ,10612030
1,3,1,63,1,3,Constitución                                      ,Santa Fe                                          ,10651136
1,2,2,50,1,1,General Obligado                                  ,Santa Fe                                          ,10783189
1,2,1,45,1,1,General Obligado                                  ,Santa Fe                                          ,10783189
